CODE FOYER;RANG LUMINAIRE;ARMOIRE;ADRESSE;DOMAINE;TYPE SUPPORT;NATURE SUPPORT;HAUTEUR SUPPORT;ETAT SUPPORT;OBSERVATION SUPPORT;COFFRET CLASSE II;MISE A LA TERRE MAT;TYPE CROSSE;SAILLIE CROSSE;ETAT CROSSE;OBSERVATION CROSSE;MARQUE LUMINAIRE;MODELE LUMINAIRE;HAUTEUR DE FEU;ETAT LUMINAIRE;TYPE SOURCE;NOMBRE DE LEDS;PUISSANCE ESTIMEE SOURCE;TYPE DE FIXATION;OBSERVATION LUMINAIRE;TYPE RESEAU;OBSERVATION RESEAU;X;Y
186/4389;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;ENCASTRE DE SOL;;;;;;;;;;;LEC;DECORATION;;MOYEN;LED;16;;;;SOUTERRAIN;;2.9852033182322;42.6663234683883
186/4349;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;ENCASTRE DE SOL;;;;;;;;;;;LEC;DECORATION;;MOYEN;LED;16;;;;SOUTERRAIN;;2.9851643511118;42.6663079733695
186/4312;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;ENCASTRE DE SOL;;;;;;;;;;;LEC;DECORATION;;MOYEN;LED;16;;;;SOUTERRAIN;;2.98472148796494;42.6661206265414
186/4311;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;ENCASTRE DE SOL;;;;;;;;;;;LEC;DECORATION;;MOYEN;LED;16;;;;SOUTERRAIN;;2.98469382254916;42.6660972187995
186/4313;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;ENCASTRE DE SOL;;;;;;;;;;;LEC;DECORATION;;MOYEN;LED;16;;;;SOUTERRAIN;;2.98469013855816;42.666142151061
186/4330;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;ENCASTRE DE SOL;;;;;;;;;;;LEC;DECORATION;;MOYEN;LED;16;;;;SOUTERRAIN;;2.98468458786803;42.6661508577027
186/4290;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;ENCASTRE DE SOL;;;;;;;;;;;LEC;DECORATION;;MOYEN;LED;16;;;;SOUTERRAIN;;2.98466721265381;42.6661289639414
186/4269;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;ENCASTRE DE SOL;;;;;;;;;;;LEC;DECORATION;;MOYEN;LED;16;;;;SOUTERRAIN;;2.98465672392453;42.6661427336616
186/4331;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;ENCASTRE DE SOL;;;;;;;;;;;LEC;DECORATION;;MOYEN;LED;16;;;;SOUTERRAIN;;2.98467877397152;42.6661836154318
186/4076;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;ENCASTRE DE SOL;;;;;;;;;;;LEC;DECORATION;;MOYEN;LED;16;;;;SOUTERRAIN;;2.98463749009598;42.6661758864007
186/3995;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;7;BON;;OUI;OUI;CROSSE DROITE;0.5;BON;;PHILIPS;MODENA;7;MOYEN;COSMO;;140;LATERALE;;SOUTERRAIN;;2.98459334867957;42.6662112975226
186/3995;2;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;7;BON;;OUI;OUI;;;;;LUDEC;OLIVIO;7;MOYEN;COSMO;;140;SOMMITALE ROTULE;;SOUTERRAIN;;2.98459618915249;42.6662171327694
186/3995;3;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;7;BON;;OUI;OUI;;;;;LUDEC;OLIVIO;7;MOYEN;COSMO;;140;SOMMITALE ROTULE;;SOUTERRAIN;;2.98458944280472;42.6662171961816
186/4332;3;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;7;BON;;OUI;OUI;;;;;LUDEC;OLIVIO;7;MOYEN;COSMO;;140;SOMMITALE ROTULE;;SOUTERRAIN;;2.98482717296149;42.6662926540513
186/4332;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;7;BON;;OUI;OUI;CROSSE DROITE;0.5;BON;;PHILIPS;MODENA;7;MOYEN;COSMO;;140;LATERALE;;SOUTERRAIN;;2.9848385689892;42.6662891399609
186/4332;2;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;7;BON;;OUI;OUI;;;;;LUDEC;OLIVIO;7;MOYEN;COSMO;;140;SOMMITALE ROTULE;;SOUTERRAIN;;2.98483738770459;42.6662956119641
186/8018;1;4;CHEMIN DE LA FOSSEILLE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;MOYEN;;NON;OUI;;;;;ECLATEC;ITEM;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.98484429754576;42.6665132810651
186/8019;1;4;CHEMIN DE LA FOSSEILLE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;MOYEN;;NON;OUI;;;;;ECLATEC;ITEM;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.9848747809766;42.6666704275218
186/8020;1;4;CHEMIN DE LA FOSSEILLE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;MOYEN;;NON;OUI;;;;;ECLATEC;ITEM;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.98490431398988;42.6668571636775
186/8021;1;4;CHEMIN DE LA FOSSEILLE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;MOYEN;;NON;OUI;;;;;ECLATEC;ITEM;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.98493847871679;42.6670575307381
186/160;1;356;RUE DE LA PEUPLERAIE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;OUI;OUI;;;;;BENITO/LUXECO;GARDEN;4;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.98508169263095;42.6671110149081
186/8022;1;4;CHEMIN DE LA FOSSEILLE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;MOYEN;;NON;OUI;;;;;ECLATEC;ITEM;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.9849904076284;42.6672161435243
186/8023;1;4;CHEMIN DE LA FOSSEILLE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;MOYEN;;NON;OUI;;;;;ECLATEC;ITEM;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.9850827068289;42.6674145879421
186/MB;1;4;CHEMIN DE LA FOSSEILLE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;MOYEN;;NON;OUI;;;;;ECLATEC;ITEM;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.98513639104861;42.6675849387498
186/8024;1;4;CHEMIN DE LA FOSSEILLE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;MOYEN;;NON;OUI;;;;;ECLATEC;ITEM;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.98518789685372;42.6677504520457
186/8025;1;4;CHEMIN DE LA FOSSEILLE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;MOYEN;;NON;OUI;;;;;ECLATEC;ITEM;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.98522241192357;42.6679311120824
186/8026;1;4;CHEMIN DE LA FOSSEILLE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;MOYEN;;NON;OUI;;;;;ECLATEC;ITEM;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.9852136326883;42.6681299551556
186/161;1;4;CHEMIN DE LA FOSSEILLE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;MOYEN;TRAPPE HS;NON;OUI;;;;;ECLATEC;ITEM;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.98530827020349;42.6670689579954
186/165;1;4;CHEMIN DE LA FOSSEILLE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;NON;OUI;;;;;ECLATEC;ITEM;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.98531177632802;42.666899041728
186/168;1;4;CHEMIN DE LA FOSSEILLE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;NON;OUI;;;;;ECLATEC;ITEM;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.98520431266722;42.6665794969573
186/167;1;4;CHEMIN DE LA FOSSEILLE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;NON;OUI;;;;;ECLATEC;ITEM;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.98521886717146;42.6666939077072
186/166;1;4;CHEMIN DE LA FOSSEILLE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;NON;OUI;;;;;ECLATEC;ITEM;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.98538834423129;42.6667580830041
186/173;1;4;CHEMIN DE LA FOSSEILLE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;NON;OUI;;;;;ECLATEC;ITEM;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.98557211887716;42.6668873138951
186/174;1;4;CHEMIN DE LA FOSSEILLE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;NON;OUI;;;;;ECLATEC;ITEM;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.98554457024234;42.6670228995301
186/162;1;4;CHEMIN DE LA FOSSEILLE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;NON;OUI;;;;;ECLATEC;ITEM;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.98550312467009;42.6671944179138
186/163;1;4;CHEMIN DE LA FOSSEILLE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;NON;OUI;;;;;ECLATEC;ITEM;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.98548579706654;42.6673306719982
186/164;1;4;CHEMIN DE LA FOSSEILLE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;NON;OUI;;;;;ECLATEC;ITEM;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.98563592711009;42.6673714684391
186/4540;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;ENCASTRE DE SOL;;;;;;;;;;;LEC;DECORATION;;MOYEN;LED;16;;;;SOUTERRAIN;;2.98592743401307;42.6665996018176
186/8003;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;5;BON;;OUI;OUI;;;;;PHILIPS;CITYSPIRIT STREET;5;MOYEN;COSMO;;90;TOP;;SOUTERRAIN;;2.98600715051137;42.6665974253382
186/13476;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;ENCASTRE DE SOL;;;;;;;;;;;LEC;DECORATION;;MOYEN;LED;16;;;;SOUTERRAIN;;2.9860964592203;42.6665790259922
186/4812;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;ENCASTRE DE SOL;;;;;;;;;;;LEC;DECORATION;;MOYEN;LED;16;;;;SOUTERRAIN;;2.98616976803567;42.6666139916806
186/8004;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;5;BON;;OUI;OUI;;;;;PHILIPS;CITYSPIRIT STREET;5;MOYEN;COSMO;;90;TOP;;SOUTERRAIN;;2.98619800118674;42.66660986793
186/8005;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;5;BON;;OUI;OUI;;;;;PHILIPS;CITYSPIRIT STREET;5;MOYEN;COSMO;;90;TOP;;SOUTERRAIN;;2.9862035348089;42.6666757151385
186/4811;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;5;BON;;OUI;OUI;;;;;PHILIPS;CITYSPIRIT STREET;5;MOYEN;COSMO;;90;TOP;;SOUTERRAIN;;2.98625135302979;42.6667252588633
186/4810;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;5;BON;;OUI;OUI;;;;;PHILIPS;CITYSPIRIT STREET;5;MOYEN;COSMO;;90;TOP;;SOUTERRAIN;;2.98622452214888;42.6667654110161
186/13477;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;7;BON;;OUI;OUI;CROSSE DROITE;0.5;BON;;PHILIPS;MODENA;7;MOYEN;COSMO;;140;LATERALE;;SOUTERRAIN;;2.98617530794603;42.6667996533107
186/4809;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;5;BON;;OUI;OUI;;;;;PHILIPS;CITYSPIRIT STREET;5;MOYEN;COSMO;;90;TOP;;SOUTERRAIN;;2.98605323498376;42.6667670227295
186/4828;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;7;BON;;OUI;OUI;CROSSE DROITE;0.5;BON;;PHILIPS;MODENA;7;MOYEN;COSMO;;140;LATERALE;;SOUTERRAIN;;2.98644385391033;42.6669031733859
186/4829;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;7;BON;;OUI;OUI;CROSSE DROITE;0.5;BON;;PHILIPS;MODENA;7;MOYEN;COSMO;;140;LATERALE;;SOUTERRAIN;;2.98672801349259;42.6670144433536
186/4889;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;7;BON;;OUI;OUI;CROSSE DROITE;0.5;BON;;PHILIPS;MODENA;7;MOYEN;COSMO;;140;LATERALE;;SOUTERRAIN;;2.98700599536063;42.6671171334398
186/8009;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;5;BON;;OUI;OUI;;;;;PHILIPS;CITYSPIRIT STREET;5;MOYEN;COSMO;;90;TOP;;SOUTERRAIN;;2.9872295303393;42.6669447132107
186/4890;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;7;BON;;OUI;OUI;CROSSE DROITE;0.5;BON;;PHILIPS;MODENA;7;MOYEN;COSMO;;140;LATERALE;;SOUTERRAIN;;2.98727823609569;42.6672244147241
186/87727;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;5;BON;;OUI;OUI;;;;;PHILIPS;CITYSPIRIT STREET;5;MOYEN;COSMO;;90;TOP;;SOUTERRAIN;;2.98729687883279;42.6671632433569
186/4891;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;5;BON;;OUI;OUI;;;;;PHILIPS;CITYSPIRIT STREET;5;MOYEN;COSMO;;90;TOP;;SOUTERRAIN;;2.98733566718843;42.6672048371717
186/4892;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;5;BON;;OUI;OUI;;;;;PHILIPS;CITYSPIRIT STREET;5;MOYEN;COSMO;;90;TOP;;SOUTERRAIN;;2.98737307663012;42.667154314257
186/4893;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;5;BON;;OUI;OUI;;;;;PHILIPS;CITYSPIRIT STREET;5;MOYEN;COSMO;;90;TOP;;SOUTERRAIN;;2.98740811811273;42.6671679410748
186/4927;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;5;BON;;OUI;OUI;;;;;PHILIPS;CITYSPIRIT STREET;5;MOYEN;COSMO;;90;TOP;;SOUTERRAIN;;2.987366810881;42.6672209568316
186/4928;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;5;BON;;OUI;OUI;;;;;PHILIPS;CITYSPIRIT STREET;5;MOYEN;COSMO;;90;TOP;;SOUTERRAIN;;2.98747717340524;42.6672639932119
186/87728;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;5;BON;;OUI;OUI;;;;;PHILIPS;CITYSPIRIT STREET;5;MOYEN;COSMO;;90;TOP;;SOUTERRAIN;;2.98756817993006;42.6672780031146
186/8007;1;356;IMPASSE DE L’OLIU;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;5;BON;;OUI;OUI;;;;;PHILIPS;CITYSPIRIT STREET;5;MOYEN;COSMO;;90;TOP;;SOUTERRAIN;;2.98741097655196;42.6673751304274
186/8008;1;356;IMPASSE DE L’OLIU;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;5;BON;;OUI;OUI;;;;;PHILIPS;CITYSPIRIT STREET;5;MOYEN;COSMO;;90;TOP;;SOUTERRAIN;;2.98736579758137;42.6675764397153
186/4929;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;7;BON;;OUI;OUI;CROSSE DROITE;0.5;BON;;PHILIPS;MODENA;7;MOYEN;COSMO;;140;LATERALE;;SOUTERRAIN;;2.98756294095532;42.6673314725633
186/4930;1;356;AVENUE DE CABESTANY;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;7;BON;;OUI;OUI;CROSSE DROITE;0.5;BON;;PHILIPS;MODENA;7;MOYEN;COSMO;;140;LATERALE;;SOUTERRAIN;;2.98779737070175;42.6674209957566
186/216;1;356;RUE BELLEVUE;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRIQUE;ACIER GALVANISE;4;BON;;OUI;OUI;;;;;BENITO/LUXECO;GARDEN;4;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.98643705815522;42.667659863894
186/217;1;356;IMPASSE DE LA PLANA;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRIQUE;ACIER GALVANISE;4;BON;;OUI;OUI;;;;;BENITO/LUXECO;GARDEN;4;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.98650527531957;42.6674299155707
186/176;1;356;RUE DE LA PLANA;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;OUI;OUI;;;;;BENITO/LUXECO;GARDEN;4;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.98613516852419;42.6678559085228
186/175;1;356;RUE DE LA PLANA;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;OUI;OUI;;;;;BENITO/LUXECO;GARDEN;4;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.9861139449273;42.6681833809374
186/215;1;356;RUE DE LA PLANA;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;MOYEN;TRAPPE HS;OUI;OUI;;;;;THORN;NELLA;4;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.98595823275259;42.6675676573124
186/8017;1;356;RUE DES BALEARES;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;NON;OUI;;;;;BENITO/LUXECO;GARDEN;4;BON;LAMPE LED;;;TOP;;SOUTERRAIN;;2.98713024314421;42.6666239242179
186/8010;1;356;RUE DES BALEARES;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;NON;OUI;;;;;BENITO/LUXECO;GARDEN;4;BON;LAMPE LED;;;TOP;;SOUTERRAIN;;2.98742232047738;42.6667082598976
186/8011;1;356;RUE DES BALEARES;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;NON;OUI;;;;;BENITO/LUXECO;GARDEN;4;BON;LAMPE LED;;;TOP;;SOUTERRAIN;;2.98767343283694;42.6667891586835
186/43;1;356;RUE DES BALEARES;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;OUI;OUI;CROSSE DROITE;;MOYEN;;BENITO;VIALIA;4;BON ENERGIVORE;SHP;;70;LATERALE;;;;2.9879009230978;42.6668553808873
186/24;1;356;RUE DES BALEARES;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;NON;OUI;;;;;BENITO/LUXECO;GARDEN;4;BON;LAMPE LED;;;TOP;;SOUTERRAIN;;2.98696458122941;42.6664577090696
186/134;1;356;RUE BELLEVUE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;OUI;OUI;;;;;BENITO/LUXECO;GARDEN;4;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.98762341913351;42.6685539056084
186/133;1;356;RUE BELLEVUE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;OUI;OUI;;;;;DISANO;DECORATION;4;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.98768186083094;42.6683370508103
186/132;1;356;RUE BELLEVUE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;OUI;OUI;;;;;BENITO/LUXECO;GARDEN;4;MOYEN;BF;;80;TOP;;SOUTERRAIN;;2.98755096102269;42.6680967195721
186/197;1;356;RUE BELLEVUE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;OUI;OUI;;;;;BENITO/LUXECO;GARDEN;4;MOYEN;BF;;80;TOP;;SOUTERRAIN;;2.98741424282634;42.6679678333476
186/196;1;356;RUE BELLEVUE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;OUI;OUI;;;;;BENITO/LUXECO;GARDEN;4;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.9871161315094;42.6678666447226
186/195;1;356;RUE BELLEVUE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;OUI;OUI;;;;;BENITO/LUXECO;GARDEN;4;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.98688185537487;42.6676578459786
186/NA;1;356;RUE BELLEVUE;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER GALVANISE;6;BON;;OUI;OUI;;;;;DISANO;DECORATION;6;MOYEN;BF;;125;TOP;;SOUTERRAIN;;2.98781690277097;42.6682466742201
186/198;1;356;VOIE DE LA CAVE COOPÉRATIVE;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER GALVANISE;6;BON;;OUI;OUI;;;;;DISANO;DECORATION;6;MOYEN;BF;;125;TOP;;SOUTERRAIN;;2.98808390273467;42.6682929669245
186/199;1;356;VOIE DE LA CAVE COOPÉRATIVE;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER GALVANISE;6;BON;;OUI;OUI;;;;;DISANO;DECORATION;6;MOYEN;BF;;125;TOP;;SOUTERRAIN;;2.98829892078613;42.6683230774749
186/139;1;356;VOIE DE LA CAVE COOPÉRATIVE;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER GALVANISE;6;BON;;OUI;OUI;;;;;DISANO;DECORATION;6;MOYEN;BF;;125;TOP;;SOUTERRAIN;;2.98822808323608;42.6680921249661
186/137;1;356;VOIE DE LA CAVE COOPÉRATIVE;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER GALVANISE;6;BON;;OUI;OUI;;;;;DISANO;DECORATION;6;MOYEN;BF;;125;TOP;;SOUTERRAIN;;2.98834487859606;42.6680446682677
186/138;1;356;VOIE DE LA CAVE COOPÉRATIVE;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER GALVANISE;6;BON;;OUI;OUI;;;;;DISANO;DECORATION;6;MOYEN;BF;;125;TOP;;SOUTERRAIN;;2.98826534355742;42.6681706922853
186/136;1;356;VOIE DE LA CAVE COOPÉRATIVE;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER GALVANISE;6;BON;;OUI;OUI;;;;;DISANO;DECORATION;6;MOYEN;BF;;125;TOP;;SOUTERRAIN;;2.98838472876037;42.6678755307859
186/135;1;356;VOIE DE LA CAVE COOPÉRATIVE;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER GALVANISE;6;BON;;OUI;OUI;;;;;DISANO;DECORATION;6;MOYEN;BF;;125;TOP;;SOUTERRAIN;;2.9885221449477;42.6677760765561
186/200;1;356;VOIE DE LA CAVE COOPÉRATIVE;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER GALVANISE;6;BON;;OUI;OUI;;;;;DISANO;DECORATION;6;MOYEN;BF;;125;TOP;;SOUTERRAIN;;2.98835642913398;42.6676975840383
186/157;1;1;AVENUE DE PARIS;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;7;BON;;OUI;OUI;CROSSE DROITE;0.5;BON;;ABEL;ELLO;7;BON;LED;16;;LATERALE;;SOUTERRAIN;;2.98910715840343;42.66825449943
186/156;1;1;AVENUE DE PARIS;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;7;BON;;OUI;OUI;CROSSE DROITE;0.5;BON;;ABEL;ELLO;7;BON;LED;16;;LATERALE;;SOUTERRAIN;;2.98906525828365;42.6684268612029
186/155;1;1;AVENUE DE PARIS;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;7;BON;;OUI;OUI;CROSSE DROITE;0.5;BON;;ABEL;ELLO;7;BON;LED;16;;LATERALE;;SOUTERRAIN;;2.98901768081124;42.6686231240259
